date,date_block_num,shop_id,item_id,item_price,item_cnt_day
2013-07-14,6,54,22092,109.0,4.0
2013-07-15,6,54,22092,109.0,2.0
2013-07-29,6,57,22092,109.0,2.0
2013-11-07,6,57,22092,109.0,2.0
2013-07-24,6,57,22092,109.0,1.0
2013-05-07,6,57,22092,109.0,2.0
2013-07-07,6,57,22092,109.0,2.0
2013-07-16,6,59,22092,109.0,1.0
2013-07-27,6,59,22092,109.0,1.0
2013-07-13,6,56,22092,109.0,1.0
2013-07-25,6,45,22092,109.0,1.0
2013-07-15,6,37,22092,109.0,1.0
2013-11-07,6,44,22092,109.0,2.0
2013-07-31,6,44,22092,109.0,1.0
2013-05-07,6,41,22092,109.0,2.0
2013-12-07,6,52,22092,109.0,3.0
2013-07-28,6,52,22092,109.0,2.0
2013-08-07,6,51,22092,64.0,1.0
2013-12-07,6,51,22092,64.0,1.0
2013-07-19,6,51,22092,64.0,1.0
2013-07-27,6,51,22092,64.0,2.0
2013-05-07,6,42,22092,109.0,3.0
2013-09-07,6,42,22092,109.0,1.0
2013-10-07,6,42,22092,109.0,2.0
2013-01-08,7,57,22092,109.0,1.0
2013-09-08,7,57,22092,109.0,3.0
2013-08-18,7,57,22092,109.0,2.0
2013-08-29,7,57,22092,109.0,2.0
2013-08-31,7,57,22092,109.0,2.0
2013-08-25,7,59,22092,109.0,3.0
2013-08-13,7,58,22092,109.0,2.0
2013-03-08,7,45,22092,109.0,2.0
2013-08-29,7,44,22092,109.0,2.0
2013-08-31,7,44,22092,109.0,2.0
2013-05-08,7,51,22092,64.0,4.0
2013-12-08,7,51,22092,64.0,1.0
2013-08-08,7,43,22092,109.0,1.0
2013-09-08,7,43,22092,109.0,1.0
2013-08-18,7,43,22092,109.0,1.0
2013-08-18,7,50,22092,109.0,10.0
2013-08-26,7,21,22092,109.0,3.0
2013-07-08,7,16,22092,109.0,2.0
2013-08-14,7,16,22092,109.0,2.0
2013-08-24,7,16,22092,109.0,1.0
2013-05-08,7,19,22092,109.0,1.0
2013-08-23,7,19,22092,109.0,1.0
2013-08-26,7,19,22092,109.0,1.0
2013-08-29,7,19,22092,109.0,2.0
2013-08-30,7,18,22092,109.0,1.0
2013-08-31,7,28,22092,109.0,1.0
2013-08-13,7,28,22092,109.0,2.0
2013-06-08,7,28,22092,109.0,3.0
2013-03-08,7,28,22092,109.0,3.0
2013-09-08,7,25,22092,109.0,4.0
2013-10-08,7,25,22092,109.0,1.0
2013-12-08,7,25,22092,109.0,3.0
2013-08-29,7,6,22092,109.0,1.0
2013-08-28,7,6,22092,109.0,1.0
2013-08-27,7,6,22092,109.0,1.0
2013-08-21,7,6,22092,109.0,1.0
2013-08-18,7,6,22092,109.0,3.0
2013-08-29,7,14,22092,109.0,3.0
2013-08-27,7,14,22092,109.0,3.0
2013-03-08,7,14,22092,109.0,1.0
2013-08-20,7,10,22092,64.0,3.0
2013-08-29,7,10,22092,64.0,1.0
2013-05-09,8,51,22092,64.0,4.0
2013-08-09,8,51,22092,64.0,3.0
2013-03-09,8,52,22092,109.0,1.0
2013-05-09,8,52,22092,109.0,1.0
2013-09-21,8,52,22092,109.0,2.0
2013-09-23,8,52,22092,109.0,2.0
2013-05-09,8,46,22092,109.0,1.0
2013-09-21,8,46,22092,109.0,1.0
2013-09-16,8,43,22092,109.0,2.0
2013-06-09,8,19,22092,109.0,1.0
2013-07-09,8,19,22092,109.0,1.0
2013-09-19,8,18,22092,109.0,1.0
2013-09-20,8,6,22092,109.0,2.0
2013-09-17,8,6,22092,109.0,1.0
2013-11-09,8,6,22092,109.0,2.0
2013-01-09,8,6,22092,109.0,2.0
2013-09-24,8,16,22092,109.0,2.0
2013-09-18,8,16,22092,109.0,1.0
2013-09-15,8,16,22092,109.0,2.0
2013-05-09,8,10,22092,64.0,1.0
2013-09-18,8,45,22092,109.0,1.0
2013-09-25,8,44,22092,109.0,1.0
2013-09-23,8,26,22092,109.0,1.0
2013-01-09,8,28,22092,109.0,1.0
2013-06-09,8,59,22092,109.0,1.0
2013-09-21,8,59,22092,109.0,1.0
2013-09-28,8,59,22092,109.0,3.0
2013-01-09,8,57,22092,109.0,2.0
2013-09-14,8,56,22092,109.0,2.0
2013-07-09,8,56,22092,109.0,1.0
2013-05-10,9,44,22092,109.0,1.0
2013-08-10,9,45,22092,109.0,2.0
2013-06-10,9,52,22092,109.0,1.0
2013-03-10,9,59,22092,109.0,1.0
2013-10-19,9,59,22092,109.0,1.0
2013-10-20,9,59,22092,109.0,1.0
2013-10-23,9,59,22092,109.0,2.0
2013-10-26,9,59,22092,109.0,2.0
2013-10-18,9,6,22092,109.0,4.0
2013-10-19,9,6,22092,109.0,1.0
2013-10-29,9,6,22092,109.0,5.0
2013-10-17,9,6,22092,109.0,1.0
2013-10-14,9,6,22092,109.0,3.0
2013-06-10,9,6,22092,109.0,2.0
2013-04-10,9,6,22092,109.0,2.0
2013-10-13,9,6,22092,109.0,1.0
2013-11-10,9,56,22092,109.0,1.0
2013-10-23,9,56,22092,109.0,2.0
2013-10-25,9,56,22092,109.0,2.0
2013-04-11,10,6,22092,109.0,1.0
2013-11-14,10,6,22092,109.0,1.0
2013-11-20,10,6,22092,109.0,2.0
2013-11-22,10,59,22092,109.0,1.0
2013-10-11,10,59,22092,109.0,2.0
2013-11-24,10,56,22092,109.0,1.0
2013-07-11,10,56,22092,109.0,1.0
2013-11-24,10,45,22092,109.0,2.0
2013-11-18,10,45,22092,109.0,1.0
2013-11-17,10,45,22092,109.0,3.0
2013-11-14,10,45,22092,109.0,3.0
2013-03-11,10,50,22092,109.0,2.0
2013-11-18,10,52,22092,109.0,2.0
2013-11-29,10,52,22092,109.0,1.0
2013-11-17,10,43,22092,109.0,1.0
2013-03-11,10,43,22092,109.0,1.0
2013-12-28,11,6,22092,109.0,1.0
2013-12-23,11,6,22092,109.0,2.0
2013-12-21,11,6,22092,109.0,1.0
2013-12-20,11,6,22092,109.0,2.0
2013-12-12,11,6,22092,109.0,2.0
2013-07-12,11,6,22092,109.0,2.0
2013-01-12,11,50,22092,109.0,1.0
2013-12-22,11,50,22092,100.2,5.0
2013-12-28,11,50,22092,109.0,4.0
2013-12-31,11,50,22092,109.0,7.0
2013-12-23,11,59,22092,109.0,1.0
2013-12-29,11,59,22092,109.0,4.0
2013-12-31,11,59,22092,109.0,2.0
2013-07-12,11,56,22092,109.0,1.0
2013-12-13,11,56,22092,109.0,1.0
2013-12-15,11,56,22092,109.0,1.0
2013-12-27,11,56,22092,109.0,1.0
2013-12-31,11,43,22092,109.0,2.0
2013-12-30,11,43,22092,109.0,2.0
2013-12-27,11,43,22092,109.0,1.0
2013-12-21,11,43,22092,109.0,1.0
2013-11-12,11,43,22092,86.8,1.0
2013-12-29,11,43,22092,109.0,4.0
2013-12-14,11,44,22092,109.0,4.0
2013-12-25,11,44,22092,109.0,2.0
2013-08-12,11,45,22092,109.0,1.0
2013-12-28,11,45,22092,109.0,1.0
2013-12-30,11,45,22092,109.0,1.0
2014-02-01,12,59,22092,109.0,1.0
2014-03-01,12,59,22092,109.0,2.0
2014-01-28,12,59,22092,109.0,2.0
2014-01-30,12,43,22092,109.0,2.0
2014-01-19,12,43,22092,109.0,2.0
2014-06-01,12,43,22092,109.0,4.0
2014-01-31,12,45,22092,109.0,1.0
2014-03-01,12,45,22092,109.0,1.0
2014-02-25,13,50,22092,109.0,4.0
2014-05-02,13,50,22092,109.0,2.0
2014-02-16,13,50,22092,109.0,1.0
2014-02-28,13,43,22092,109.0,2.0
2014-02-18,13,43,22092,109.0,2.0
2014-02-14,13,43,22092,109.0,2.0
2014-05-02,13,43,22092,109.0,2.0
2014-02-02,13,45,22092,109.0,1.0
2014-08-02,13,45,22092,109.0,1.0
2014-09-02,13,44,22092,109.0,1.0
2014-10-02,13,44,22092,109.0,3.0
2014-02-14,13,44,22092,109.0,6.0
2014-02-26,13,44,22092,109.0,2.0
2014-02-28,13,44,22092,109.0,2.0
2014-08-02,13,59,22092,109.0,1.0
2014-04-03,14,50,22092,109.0,1.0
2014-07-03,14,51,22092,64.0,2.0
2014-08-03,14,43,22092,109.0,1.0
2014-03-15,14,43,22092,109.0,1.0
2014-03-19,14,43,22092,109.0,2.0
2014-03-26,14,45,22092,109.0,1.0
2014-03-23,14,45,22092,109.0,1.0
2014-03-14,14,45,22092,109.0,3.0
2014-10-04,15,59,22092,109.0,1.0
2014-04-14,15,45,22092,109.0,1.0
2014-08-04,15,45,22092,109.0,1.0
2014-05-04,15,45,22092,109.0,1.0
2014-04-13,15,43,22092,109.0,1.0
2014-11-05,16,50,22092,109.0,2.0
2014-05-29,16,50,22092,109.0,1.0
2014-10-05,16,59,22092,109.0,2.0
2014-05-13,16,59,22092,109.0,2.0
2014-02-05,16,45,22092,109.0,1.0
2014-08-05,16,44,22092,109.0,1.0
2014-11-05,16,44,22092,109.0,1.0
2014-05-17,16,44,22092,109.0,2.0
2014-05-28,16,44,22092,109.0,1.0
2014-06-21,17,29,22092,109.0,1.0
2014-06-22,17,29,22092,109.0,1.0
2014-06-20,17,29,22092,109.0,1.0
2014-06-28,17,50,22092,109.0,1.0
2014-08-06,17,59,22092,109.0,1.0
2014-06-13,17,35,22092,109.0,2.0
2014-06-30,17,39,22092,109.0,1.0
2014-06-21,17,43,22092,109.0,1.0
2014-02-06,17,44,22092,109.0,2.0
2014-05-06,17,44,22092,109.0,-1.0
2014-06-15,17,44,22092,109.0,2.0
2014-06-18,17,44,22092,109.0,2.0
2014-06-25,17,44,22092,109.0,1.0
2014-06-06,17,45,22092,109.0,4.0
2014-12-06,17,45,22092,109.0,1.0
2014-06-20,17,45,22092,109.0,1.0
2014-07-25,18,59,22092,109.0,1.0
2014-07-15,18,38,22092,109.0,1.0
2014-07-31,18,38,22092,109.0,1.0
2014-07-13,18,46,22092,109.0,5.0
2014-07-22,18,44,22092,109.0,2.0
2014-07-18,18,44,22092,109.0,1.0
2014-07-17,18,44,22092,109.0,1.0
2014-07-30,18,29,22092,109.0,2.0
2014-07-26,18,29,22092,109.0,1.0
2014-07-23,18,29,22092,109.0,2.0
2014-07-13,18,29,22092,109.0,1.0
2014-06-07,18,35,22092,109.0,1.0
2014-07-25,18,53,22092,109.0,2.0
2014-07-22,18,53,22092,109.0,2.0
2014-07-21,18,53,22092,109.0,1.0
2014-07-16,18,47,22092,109.0,1.0
2014-10-07,18,47,22092,109.0,1.0
2014-07-30,18,43,22092,109.0,6.0
2014-07-26,18,43,22092,109.0,2.0
2014-07-17,18,50,22092,109.0,1.0
2014-07-27,18,50,22092,109.0,1.0
2014-04-07,18,50,22092,109.0,3.0
2014-07-27,18,59,22092,109.0,2.0
2014-11-07,18,7,22092,109.0,2.0
2014-01-07,18,59,22092,109.0,1.0
2014-09-07,18,59,22092,109.0,1.0
2014-07-13,18,59,22092,109.0,1.0
2014-07-15,18,5,22092,109.0,1.0
2014-06-07,18,5,22092,109.0,1.0
2014-05-07,18,5,22092,109.0,1.0
2014-07-31,18,2,22092,109.0,1.0
2014-07-18,18,2,22092,109.0,4.0
2014-07-25,18,28,22092,109.0,2.0
2014-07-19,18,28,22092,109.0,3.0
2014-11-07,18,19,22092,109.0,2.0
2014-07-15,18,19,22092,109.0,1.0
2014-09-07,18,19,22092,109.0,1.0
2014-08-27,19,45,22092,109.0,1.0
2014-02-08,19,45,22092,109.0,1.0
2014-08-27,19,46,22092,109.0,1.0
2014-08-21,19,46,22092,109.0,1.0
2014-08-30,19,47,22092,109.0,1.0
2014-08-13,19,47,22092,109.0,1.0
2014-08-31,19,47,22092,109.0,3.0
2014-08-08,19,43,22092,109.0,1.0
2014-08-27,19,34,22092,109.0,1.0
2014-08-27,19,35,22092,109.0,1.0
2014-08-14,19,44,22092,109.0,2.0
2014-09-08,19,44,22092,109.0,4.0
2014-08-19,19,39,22092,109.0,1.0
2014-07-08,19,38,22092,109.0,1.0
2014-08-19,19,59,22092,109.0,1.0
2014-05-08,19,59,22092,109.0,3.0
2014-08-27,19,57,22092,109.0,1.0
2014-08-25,19,57,22092,109.0,2.0
2014-08-29,19,57,22092,109.0,2.0
2014-07-08,19,50,22092,109.0,3.0
2014-05-08,19,50,22092,109.0,1.0
2014-08-24,19,53,22092,109.0,1.0
2014-08-23,19,53,22092,109.0,1.0
2014-08-13,19,53,22092,109.0,1.0
2014-08-20,19,5,22092,109.0,1.0
2014-08-13,19,2,22092,109.0,2.0
2014-08-31,19,7,22092,109.0,1.0
2014-08-23,19,7,22092,109.0,1.0
2014-08-20,19,7,22092,109.0,1.0
2014-04-08,19,7,22092,109.0,1.0
2014-01-08,19,7,22092,109.0,2.0
2014-08-22,19,6,22092,109.0,1.0
2014-05-08,19,28,22092,109.0,1.0
2014-07-08,19,28,22092,109.0,3.0
2014-08-31,19,28,22092,109.0,5.0
2014-08-27,19,28,22092,109.0,1.0
2014-08-19,19,28,22092,109.0,1.0
2014-08-17,19,28,22092,109.0,1.0
2014-08-16,19,28,22092,109.0,1.0
2014-08-15,19,28,22092,109.0,1.0
2014-08-13,19,28,22092,109.0,2.0
2014-09-08,19,28,22092,109.0,3.0
2014-08-08,19,28,22092,109.0,1.0
2014-08-28,19,28,22092,109.0,5.0
2014-09-16,20,5,22092,109.0,2.0
2014-06-09,20,44,22092,109.0,2.0
2014-07-09,20,44,22092,109.0,3.0
2014-08-09,20,46,22092,109.0,1.0
2014-09-27,20,45,22092,109.0,2.0
2014-09-20,20,33,22092,109.0,1.0
2014-09-21,20,33,22092,109.0,-1.0
2014-09-22,20,33,22092,109.0,1.0
2014-09-23,20,33,22092,109.0,-1.0
2014-09-13,20,38,22092,109.0,1.0
2014-09-20,20,53,22092,109.0,1.0
2014-09-28,20,24,22092,109.0,3.0
2014-06-09,20,30,22092,109.0,4.0
2014-09-24,20,30,22092,109.0,1.0
2014-09-21,20,30,22092,109.0,3.0
2014-08-09,20,29,22092,109.0,1.0
2014-05-09,20,29,22092,109.0,1.0
2014-09-21,20,28,22092,109.0,4.0
2014-09-23,20,28,22092,109.0,2.0
2014-09-25,20,28,22092,86.8,1.0
2014-09-30,20,28,22092,109.0,1.0
2014-07-09,20,28,22092,109.0,1.0
2014-09-14,20,6,22092,109.0,1.0
2014-09-20,20,6,22092,109.0,2.0
2014-09-27,20,6,22092,109.0,1.0
2014-06-09,20,7,22092,109.0,2.0
2014-08-09,20,7,22092,109.0,2.0
2014-12-09,20,57,22092,109.0,1.0
2014-09-13,20,57,22092,109.0,1.0
2014-09-14,20,57,22092,109.0,1.0
2014-09-19,20,57,22092,109.0,1.0
2014-09-21,20,57,22092,109.0,2.0
2014-09-23,20,57,22092,109.0,1.0
2014-09-27,20,57,22092,109.0,2.0
2014-09-29,20,57,22092,109.0,1.0
2014-07-09,20,59,22092,109.0,2.0
2014-09-22,20,59,22092,109.0,5.0
2014-10-26,21,28,22092,109.0,2.0
2014-10-19,21,28,22092,109.0,3.0
2014-10-16,21,28,22092,109.0,3.0
2014-10-14,21,28,22092,109.0,1.0
2014-10-13,21,28,22092,109.0,3.0
2014-10-27,21,28,22092,109.0,1.0
2014-04-10,21,30,22092,109.0,-1.0
2014-12-10,21,29,22092,109.0,1.0
2014-05-10,21,24,22092,109.0,1.0
2014-10-26,21,6,22092,109.0,1.0
2014-10-31,21,6,22092,109.0,3.0
2014-10-21,21,6,22092,109.0,1.0
2014-04-10,21,6,22092,109.0,1.0
2014-12-10,21,5,22092,109.0,2.0
2014-04-10,21,5,22092,109.0,2.0
2014-04-10,21,14,22092,109.0,4.0
2014-10-25,21,18,22092,109.0,2.0
2014-10-27,21,57,22092,109.0,1.0
2014-10-16,21,57,22092,109.0,1.0
2014-08-10,21,57,22092,109.0,1.0
2014-10-27,21,47,22092,109.0,2.0
2014-10-26,21,47,22092,109.0,1.0
2014-11-10,21,47,22092,109.0,2.0
2014-10-31,21,53,22092,109.0,1.0
2014-04-10,21,53,22092,109.0,1.0
2014-10-17,21,35,22092,109.0,1.0
2014-05-10,21,34,22092,109.0,1.0
2014-05-10,21,38,22092,109.0,1.0
2014-10-22,21,38,22092,109.0,1.0
2014-10-28,21,38,22092,109.0,2.0
2014-12-10,21,39,22092,109.0,1.0
2014-12-10,21,59,22092,109.0,1.0
2014-05-10,21,59,22092,109.0,1.0
2014-04-10,21,44,22092,109.0,2.0
2014-07-10,21,44,22092,109.0,1.0
2014-12-10,21,44,22092,109.0,1.0
2014-10-17,21,44,22092,109.0,2.0
2014-10-19,21,44,22092,109.0,1.0
2014-10-20,21,44,22092,109.0,1.0
2014-10-27,21,44,22092,109.0,1.0
2014-10-30,21,44,22092,109.0,1.0
2014-10-30,21,46,22092,109.0,1.0
2014-11-22,22,59,22092,109.0,2.0
2014-11-16,22,59,22092,109.0,1.0
2014-11-22,22,29,22092,109.0,2.0
2014-02-11,22,28,22092,109.0,3.0
2014-11-14,22,28,22092,109.0,1.0
2014-11-15,22,28,22092,109.0,5.0
2014-11-16,22,28,22092,109.0,1.0
2014-11-22,22,28,22092,109.0,3.0
2014-11-24,22,28,22092,109.0,2.0
2014-11-26,22,28,22092,109.0,1.0
2014-11-27,22,28,22092,109.0,1.0
2014-11-30,22,28,22092,139.0,1.0
2014-01-11,22,57,22092,109.0,2.0
2014-02-11,22,57,22092,109.0,2.0
2014-08-11,22,57,22092,109.0,3.0
2014-12-11,22,57,22092,109.0,1.0
2014-11-18,22,57,22092,109.0,1.0
2014-06-11,22,14,22092,109.0,1.0
2014-11-29,22,14,22092,139.0,1.0
2014-08-11,22,18,22092,109.0,2.0
2014-11-29,22,18,22092,139.0,1.0
2014-04-11,22,7,22092,109.0,1.0
2014-11-25,22,6,22092,109.0,1.0
2014-11-30,22,25,22092,139.0,3.0
2014-11-17,22,44,22092,109.0,1.0
2014-01-11,22,44,22092,109.0,1.0
2014-11-25,22,45,22092,109.0,1.0
2014-04-11,22,47,22092,109.0,2.0
2014-11-13,22,47,22092,109.0,2.0
2014-11-29,22,47,22092,139.0,1.0
2014-01-11,22,46,22092,109.0,1.0
2014-12-22,23,43,22092,139.0,1.0
2014-12-25,23,42,22092,139.0,3.0
2014-12-20,23,44,22092,139.0,1.0
2014-12-24,23,44,22092,139.0,1.0
2014-07-12,23,46,22092,139.0,2.0
2014-12-27,23,46,22092,139.0,2.0
2014-12-30,23,58,22092,139.0,2.0
2014-12-27,23,58,22092,139.0,1.0
2014-12-31,23,57,22092,139.0,1.0
2014-12-29,23,57,22092,139.0,2.0
2014-12-26,23,57,22092,139.0,1.0
2014-12-21,23,57,22092,139.0,4.0
2014-12-19,23,57,22092,139.0,2.0
2014-06-12,23,57,22092,139.0,1.0
2014-12-28,23,48,22092,139.0,1.0
2014-12-21,23,59,22092,139.0,1.0
2014-12-15,23,59,22092,139.0,1.0
2014-12-13,23,59,22092,139.0,1.0
2014-12-13,23,50,22092,139.0,2.0
2014-12-27,23,50,22092,139.0,2.0
2014-12-29,23,35,22092,132.0,4.0
2014-12-29,23,31,22092,139.0,3.0
2014-12-21,23,31,22092,139.0,2.0
2014-12-13,23,31,22092,139.0,2.0
2014-04-12,23,31,22092,139.0,2.0
2014-03-12,23,31,22092,139.0,1.0
2014-07-12,23,37,22092,139.0,1.0
2014-12-15,23,38,22092,139.0,1.0
2014-06-12,23,39,22092,139.0,1.0
2014-12-21,23,39,22092,139.0,1.0
2014-12-27,23,39,22092,139.0,1.0
2014-12-16,23,29,22092,139.0,1.0
2014-03-12,23,29,22092,139.0,1.0
2014-12-19,23,29,22092,139.0,1.0
2014-12-20,23,29,22092,139.0,1.0
2014-12-29,23,29,22092,139.0,1.0
2014-12-28,23,28,22092,139.0,1.0
2014-12-20,23,28,22092,139.0,2.0
2014-06-12,23,28,22092,139.0,4.0
2014-02-12,23,28,22092,139.0,1.0
2014-12-30,23,28,22092,139.0,1.0
2014-12-26,23,14,22092,139.0,3.0
2014-05-12,23,14,22092,139.0,2.0
2014-12-22,23,18,22092,139.0,2.0
2014-12-31,23,15,22092,139.0,1.0
2014-12-15,23,15,22092,139.0,1.0
2014-12-20,23,16,22092,139.0,1.0
2014-12-31,23,52,22092,139.0,2.0
2014-11-12,23,53,22092,139.0,1.0
2014-12-29,23,53,22092,139.0,2.0
2014-12-28,23,5,22092,139.0,2.0
2014-12-31,23,6,22092,139.0,4.0
2014-12-21,23,6,22092,139.0,1.0
2014-12-12,23,6,22092,139.0,1.0
2014-12-21,23,2,22092,139.0,2.0
2014-12-31,23,25,22092,139.0,18.0
2014-12-30,23,25,22092,139.0,2.0
2014-12-24,23,25,22092,139.0,4.0
2014-12-22,23,25,22092,139.0,1.0
2014-12-18,23,25,22092,139.0,2.0
2014-12-17,23,25,22092,139.0,2.0
2014-12-16,23,25,22092,139.0,1.0
2014-12-14,23,25,22092,139.0,2.0
2014-12-25,23,25,22092,125.1,2.0
2014-12-21,23,56,22092,139.0,1.0
2014-12-15,23,56,22092,139.0,1.0
2014-11-12,23,56,22092,139.0,1.0
2014-12-28,23,54,22092,139.0,2.0
2014-12-25,23,54,22092,139.0,1.0
2014-12-20,23,54,22092,139.0,2.0
2014-12-26,23,21,22092,139.0,1.0
2014-12-30,23,21,22092,139.0,2.0
2014-12-31,23,21,22092,139.0,1.0
2014-12-31,23,24,22092,139.0,1.0
2015-02-01,24,18,22092,139.0,1.0
2015-01-14,24,16,22092,159.0,1.0
2015-01-27,24,16,22092,159.0,2.0
2015-05-01,24,5,22092,139.0,1.0
2015-01-15,24,3,22092,159.0,3.0
2015-05-01,24,4,22092,139.0,1.0
2015-01-24,24,4,22092,159.0,1.0
2015-12-01,24,7,22092,139.0,1.0
2015-01-16,24,7,22092,159.0,3.0
2015-01-19,24,7,22092,159.0,1.0
2015-03-01,24,25,22092,139.0,1.0
2015-05-01,24,25,22092,139.0,3.0
2015-01-29,24,25,22092,159.0,2.0
2015-01-31,24,25,22092,159.0,1.0
2015-01-13,24,26,22092,139.0,1.0
2015-02-01,24,19,22092,139.0,2.0
2015-09-01,24,21,22092,139.0,1.0
2015-01-16,24,21,22092,159.0,1.0
2015-01-31,24,44,22092,159.0,2.0
2015-01-28,24,44,22092,159.0,1.0
2015-01-24,24,44,22092,159.0,1.0
2015-01-22,24,44,22092,159.0,1.0
2015-02-01,24,44,22092,139.0,2.0
2015-01-14,24,45,22092,159.0,1.0
2015-11-01,24,38,22092,139.0,1.0
2015-01-24,24,42,22092,159.0,3.0
2015-01-18,24,42,22092,159.0,1.0
2015-02-01,24,42,22092,139.0,1.0
2015-06-01,24,28,22092,139.0,4.0
2015-09-01,24,28,22092,139.0,5.0
2015-12-01,24,28,22092,139.0,2.0
2015-01-17,24,28,22092,159.0,1.0
2015-01-25,24,28,22092,159.0,2.0
2015-01-27,24,28,22092,159.0,1.0
2015-08-01,24,29,22092,139.0,2.0
2015-01-31,24,31,22092,159.0,1.0
2015-01-30,24,31,22092,159.0,2.0
2015-01-27,24,31,22092,159.0,1.0
2015-01-19,24,31,22092,159.0,2.0
2015-01-19,24,59,22092,159.0,1.0
2015-06-01,24,59,22092,139.0,1.0
2015-02-01,24,59,22092,139.0,1.0
2015-10-01,24,51,22092,67.0,1.0
2015-01-13,24,50,22092,139.0,1.0
2015-07-01,24,50,22092,139.0,3.0
2015-07-01,24,47,22092,139.0,1.0
2015-03-01,24,47,22092,139.0,3.0
2015-06-01,24,48,22092,139.0,2.0
2015-01-01,24,54,22092,139.0,4.0
2015-02-15,25,44,22092,159.0,1.0
2015-02-17,25,44,22092,159.0,1.0
2015-02-20,25,44,22092,159.0,1.0
2015-02-24,25,44,22092,159.0,1.0
2015-12-02,25,42,22092,159.0,2.0
2015-02-23,25,42,22092,159.0,1.0
2015-07-02,25,31,22092,159.0,1.0
2015-12-02,25,31,22092,159.0,2.0
2015-02-21,25,31,22092,159.0,1.0
2015-02-27,25,31,22092,159.0,2.0
2015-02-26,25,38,22092,159.0,1.0
2015-02-23,25,41,22092,159.0,1.0
2015-05-02,25,58,22092,159.0,2.0
2015-01-02,25,51,22092,67.0,1.0
2015-11-02,25,52,22092,159.0,2.0
2015-01-02,25,48,22092,159.0,1.0
2015-02-13,25,50,22092,159.0,2.0
2015-02-21,25,16,22092,159.0,1.0
2015-02-19,25,14,22092,159.0,1.0
2015-02-02,25,21,22092,159.0,1.0
2015-02-26,25,22,22092,159.0,1.0
2015-02-24,25,5,22092,159.0,3.0
2015-02-22,25,5,22092,159.0,2.0
2015-02-19,25,6,22092,159.0,1.0
2015-02-18,25,6,22092,159.0,1.0
2015-01-02,25,28,22092,159.0,2.0
2015-06-02,25,28,22092,159.0,4.0
2015-07-02,25,29,22092,159.0,1.0
2015-11-02,25,29,22092,159.0,4.0
2015-02-20,25,29,22092,159.0,2.0
2015-02-28,25,25,22092,159.0,3.0
2015-02-27,25,25,22092,159.0,4.0
2015-02-22,25,25,22092,159.0,2.0
2015-02-16,25,25,22092,159.0,1.0
2015-02-17,25,25,22092,159.0,2.0
2015-02-02,25,25,22092,159.0,1.0
2015-03-22,26,47,22092,179.0,1.0
2015-01-03,26,47,22092,159.0,2.0
2015-03-23,26,42,22092,179.0,1.0
2015-12-03,26,33,22092,159.0,1.0
2015-03-16,26,31,22092,159.0,2.0
2015-03-21,26,59,22092,179.0,1.0
2015-03-24,26,59,22092,179.0,2.0
2015-02-03,26,57,22092,159.0,1.0
2015-06-03,26,49,22092,159.0,1.0
2015-10-03,26,49,22092,159.0,2.0
2015-04-03,26,48,22092,159.0,1.0
2015-03-14,26,48,22092,159.0,1.0
2015-03-28,26,50,22092,179.0,3.0
2015-03-16,26,50,22092,159.0,1.0
2015-03-24,26,14,22092,179.0,1.0
2015-03-26,26,14,22092,179.0,1.0
2015-03-17,26,7,22092,159.0,1.0
2015-07-03,26,28,22092,159.0,1.0
2015-08-03,26,29,22092,159.0,1.0
2015-04-03,26,25,22092,159.0,2.0
2015-05-03,26,25,22092,159.0,3.0
2015-06-03,26,25,22092,159.0,3.0
2015-07-03,26,25,22092,159.0,4.0
2015-12-03,26,25,22092,159.0,1.0
2015-03-13,26,25,22092,159.0,2.0
2015-03-14,26,25,22092,159.0,12.0
2015-03-21,26,25,22092,179.0,1.0
2015-03-23,26,25,22092,179.0,2.0
2015-03-24,26,25,22092,179.0,10.0
2015-03-27,26,25,22092,179.0,10.0
2015-03-28,26,25,22092,179.0,4.0
2015-03-29,26,25,22092,179.0,2.0
2015-03-30,26,25,22092,179.0,4.0
2015-03-31,26,25,22092,179.0,1.0
2015-04-27,27,28,22092,179.0,3.0
2015-04-16,27,28,22092,179.0,2.0
2015-04-14,27,28,22092,179.0,1.0
2015-04-13,27,28,22092,179.0,3.0
2015-04-24,27,31,22092,179.0,1.0
2015-03-04,27,31,22092,179.0,2.0
2015-04-14,27,34,22092,179.0,1.0
2015-01-04,27,48,22092,179.0,1.0
2015-04-28,27,47,22092,179.0,2.0
2015-04-26,27,44,22092,179.0,2.0
2015-04-25,27,44,22092,179.0,2.0
2015-04-28,27,45,22092,179.0,2.0
2015-04-27,27,38,22092,179.0,1.0
2015-12-04,27,39,22092,179.0,1.0
2015-05-04,27,58,22092,179.0,1.0
2015-02-04,27,46,22092,179.0,1.0
2015-04-21,27,6,22092,179.0,1.0
2015-04-25,27,15,22092,179.0,1.0
2015-04-25,27,14,22092,179.0,2.0
2015-04-16,27,14,22092,179.0,2.0
2015-05-19,28,24,22092,179.0,1.0
2015-05-15,28,21,22092,179.0,2.0
2015-01-05,28,5,22092,179.0,1.0
2015-05-30,28,3,22092,179.0,2.0
2015-06-05,28,7,22092,179.0,1.0
2015-08-05,28,29,22092,179.0,2.0
2015-05-17,28,29,22092,179.0,1.0
2015-05-26,28,31,22092,179.0,3.0
2015-01-05,28,31,22092,179.0,2.0
2015-11-05,28,35,22092,179.0,1.0
